crypto_address,crypto_name,flagging_reason
0x54db891bfcde816e027b5aff6d9d36a048a02218,Ethereum,Phishing Scam
0xf6374694f317d26Eaf23c6112287d3ac484E4D92,Ethereum,Impersonation Scam
0x0D12f59A65fCe6C477979ae897910F5C6443234B,Ethereum,Fake Returns Scam
0x5584d5ab83d9e338a89769c66df095212bc528e3,Ethereum,Phishing Scam
0x48a17df119f20d50b829f15e43e0e59a658c7476,Ethereum,Phishing Scam
0x09eF51b568A7498f7E62325362197377b4838F8C,Ethereum,Contract Exploit Scam
0xb490cec960b665b233d6666f8e2626d8bcae5d44,Ethereum,Phishing Scam
0x307116674a0a2fdd50405d26699596c7f7d76db6,Ethereum,Phishing Scam
0x5a6e0742B0AEDFA6feb3FeB1a20eb8734DE52cc7,Ethereum,Impersonation Scam
0x9844f5c5f9aa7146a74ffc7b9227742acfa71dea,Ethereum,Phishing Scam
0x043a02e6fc737edd155c1bc246e7f9b9cd76a031,Ethereum,Phishing Scam
0x2cf904052d9ff15c18d6061e569b09925a6f0ac0,Ethereum,Phishing Scam
0x52bdb97e587a35d5e54b01344168d41783120310,Ethereum,Phishing Scam
0x76De271DEb865343A458a3F1E08534A3f5b42843,Ethereum,Phishing Scam
0x727122FF7b22029f7F473742BEC7fB8DcE1f553f,Ethereum,Contract Exploit Scam
0x2c878fffc77f7928c613594d499e82a495ca0cae,Ethereum,Phishing Scam
0xb6137eb8398ad05e04699e9eb3cc73d35f146872,Ethereum,Phishing Scam
0xe3115696fc96b8b15bd7afb0213082be4595cdd8,Ethereum,Phishing Scam
0x6AC843357aC351fEFfA0B1aB17E6c944e5e8Ff7A,Ethereum,Hack
0xDfD59DE0636c1d4c68dc86061859B8F90Fe8357A,Ethereum,Phishing Scam
0xd154ae1e290ae30772baaef8a3ce6603a910534f,Ethereum,Phishing Scam
0xd5cbA7d7E6da606Dda51b472e2E7F085e30Caf6D,Ethereum,Phishing Scam
0x4bc69a335d353dce4de09399b24079aed48f7865,Ethereum,Phishing Scam
0x9f6d083c99e5559ae99309732772bf775fd89527,Ethereum,Phishing Scam
0xCC2754337CE2e9F5867e5078354D2B1e59A2b6Ba,Ethereum,Phishing Scam
0xd59c700AeF88A0219572a9EECeA5bE0619D305ca,Ethereum,Phishing Scam
0x04d273de03ba46e8b798951a6a466fd04e639114,Ethereum,Phishing Scam
0x5ab35e76fad0e983d3f241efef7272b127aaa617,Ethereum,Phishing Scam
0xe33086e461749c687c2ddc3ec4eb24ea591c0dc7,Ethereum,Phishing Scam
0xf394d807795ff57373f1fe903046596cb0f69acc,Ethereum,Phishing Scam
0xe8F3450CA5f0a47B79EEce4AE1002b2e675B9aD0,Ethereum,Phishing Scam
0x1a64BaF4d961b87B6a99d1Ee99361248Dc1F7DbB,Ethereum,Impersonation Scam
0x7D8904598e5ec80fFB241349767A1840Bd35D51D,Ethereum,Phishing Scam
0xE047FB1968B9143CE4284cA0fafC012B3Aa8568D,Ethereum,Impersonation Scam
0x29356F085ED17c96b7D1C8A20D1Ee79E616d75bc,Ethereum,Impersonation Scam
0xce4a6e12b3d189a291d018dbf7fa7eeba8d1a39f,Ethereum,Phishing Scam
0xabe2ab7b02d995f776984b453c70bb87844ecffd,Ethereum,Phishing Scam
0xfCDd417b449C982Fc9b6d7B117E417682E81b627,Ethereum,Phishing Scam
0x62fAA9cbf963781e2bF09B6eF37dd67e33e7bF3d,Ethereum,Fake Returns Scam
0xb695F88E6aC201d09269b1e83444dAB290D15395,Ethereum,Fake Returns Scam
0x47B82218254657E9CB099Ce99FdA789d8B925971,Ethereum,Impersonation Scam
0xB7a0453ddA583c5B4723ef252c24ad3Ec0d9DBdA,Ethereum,Impersonation Scam
0x0000d169f98e078b60bfb09a69d145e72dbe0000,Ethereum,Other
0x0862ce7ae8130a09afbdc011b9f77115477245d8,Ethereum,Phishing Scam
0x4258ebe8ca35de27d7f60a2512015190b8ad70e7,Ethereum,Phishing Scam
0x30c6268B0b4862737Ba1017BB688b3D8805A1e27,Ethereum,Phishing Scam
0x33541ed384d06735db87e8763fbbe8efc3c13371,Ethereum,Phishing Scam
0xcbe12a36f6569ae58c03820ede9519020d76ecea,Ethereum,Phishing Scam
0xF4e1830f822D7a1a58188e358C2c7617A2838814,Ethereum,Fake Returns Scam
0x250486b8f0264b1fe65aa5d7e05986723e492e0d,Ethereum,Phishing Scam
0xb3f63172a054ccef9809149b14bc125ef1e9f5bb,Ethereum,Phishing Scam
0x75bf015fd4e45ad82c1e694fb0a48160aa84fc53,Ethereum,Phishing Scam
0x33afdd86b694d113ec4f8f1d55a284ebabec6081,Ethereum,Phishing Scam
0x75855a2c5cd3de7c7d7d1a0fa9a9e5dbcc6eed87,Ethereum,Phishing Scam
0x03EAe51A30be617ae03F74Ae5952d90C015cF21A,Ethereum,Impersonation Scam
0x27c57c58559d6e3752375981c499c05279fb68d2,Ethereum,Phishing Scam
0x28c01a5340e5600581467227a431096839589fb8,Ethereum,Phishing Scam
0xA3d72730c8EB38DcF1C721Ee12403a66DC31dEe8,Ethereum,Hack
0xf0C007EC5594C8b73EbceF61563ccA00C84b86D1,Ethereum,NFT Airdrop Scam
0xee83bf55194787acc44d6316623998c1876aed8a,Ethereum,Phishing Scam
0x84563ff63f1b1c49730342a5e7b7b4d0ea258978,Ethereum,Phishing Scam
0xdF390bCB82F2F574B690F649Da6019Db64b86CA2,Ethereum,Impersonation Scam
0xed5AFe2De60281D5247beC81E727C2af0B7d9c71,Ethereum,Phishing Scam
0x8D6be44e86eDfFBe294071a886DdfB4147831BAa,Ethereum,Phishing Scam
0x583a097142F60D5598c2f6133C200A2c2cBeFA8D,Ethereum,Fake Returns Scam
0x8f7f9c010808a4cbf27349ca8c124f18a9f3e45c,Ethereum,Other
0x440c4c2bbaf2c9b0c3b5e31f2d4834b0c1b565b7,Ethereum,Phishing Scam
0xc5c23e6fe876da974a68c66d13f2864144695322,Ethereum,Phishing Scam
0x4a12eeb35bd5187be2d26e0fe8b906abd88b6897,Ethereum,Phishing Scam
0xa69ea6ab7707c551eeae1d443e179318a9dc73ee,Ethereum,Phishing Scam
0xa7d0c0ece37ff638dec6191a048ef15c63fa53e1,Ethereum,Phishing Scam
0x90fb8FFf658e1BD24D274C1A1133C319e055703A,Ethereum,Impersonation Scam
0x0c5640dfbB1bc3324b84e429266DBe330fb41C16,Ethereum,Phishing Scam
0x0e783fdcfd5f3f1afbb11062315456bd16fee122,Ethereum,Phishing Scam
0x41fe63738eeab23a70e38fd1ce10989716eacac8,Ethereum,Phishing Scam
0xB2EB50a68164315939181f308aE7949028cAC6D5,Ethereum,Impersonation Scam
0xfda3288b42e80ccbf0a0c62b077018d5d7a84725,Ethereum,Phishing Scam
0xaC77AB9c63fAaE9b39861563202883985BD68c90,Ethereum,Impersonation Scam
0x77865B925f96FC49837cFE27ec04cD5a691e61ef,Ethereum,Fake Returns Scam
0xe949A4c861089fBdE6eF1175C23E1485D5970567,Ethereum,Phishing Scam
0xe256a2032d790b1b83d46a1f87360e8de82d0378,Ethereum,Phishing Scam
0xa97870f8ab4c0b739893b87c2b1dd6d4dc9e5ed5,Ethereum,Impersonation Scam
0xeb9aaa5160d671ff5e9e4c918f8ab0139762f101,Ethereum,Phishing Scam
0x4F959C9968c54170b43CC0Ec09DEce5B66E12da6,Ethereum,Fake Project Scam
0x2401fa404acbdf066d3c69e9fbc0e1f5d42f7d62,Ethereum,Phishing Scam
0xf743f077117f25c5d9e2a635381366bcdabda901,Ethereum,Phishing Scam
0x3960cb07da47a2e8634f549842db24ee4b402ee7,Ethereum,Phishing Scam
0x35009dcdeb4711306ac1f14ccadc025f74ed3959,Ethereum,Phishing Scam
0x22b0d09fe66f6e5e8abd8df9d799a595021eeebe,Ethereum,Impersonation Scam
0x1129B2591A7dFDfF453C3520Fd22A4C98dCF463A,Ethereum,Other
0xf08ad4086d2ef23da65cf1008eea37d1c89014ab,Ethereum,Phishing Scam
0x000014688fd28b29b761cc1ec77b532bc923d400,Ethereum,Phishing Scam
0x7bcb6746ea9e9fffe745d0c9579163ced310b717,Ethereum,Phishing Scam
0xC28d5d922eB85c51b114f35242216Ae792f29F16,Ethereum,Phishing Scam
0x003f13d95ccbD7b8778CA66BE31adf71aDD79eE6,Ethereum,Phishing Scam
0x574d4cea313269e482f4b53d889a940241d99e45,Ethereum,Phishing Scam
0x70e02b0509d67ade18914729d3905994585a5087,Ethereum,Phishing Scam
0x55186046e1e33ec70dc21cd47a2f5b9d353af1f6,Ethereum,Phishing Scam
0x36ac0e8e29ffbaee04d55c262f8cd52d227a1cb0,Ethereum,Phishing Scam
0xb7c06096b7cf4622ae0da4ebc929649463c8692f,Ethereum,Phishing Scam
0x273767b9EE39857A3589a8C390bf9468d3b7e7Ea,Ethereum,Fake Returns Scam
0xaB667563D81Ab99CD3a613622686c93177B07846,Ethereum,Blackmail Scam
0x029c42a07652d436533e3cb9b9c69fa188e91981,Ethereum,Phishing Scam
0x6b51064813627987939376706dff1d1f0dc5d65a,Ethereum,Phishing Scam
0x99e2625bdeb4fea128aa9b34f1ccb27cc0d62a7c,Ethereum,Phishing Scam
0x9d748d8f305b54127c57752716b48f23364ac3cd,Ethereum,Phishing Scam
0xE6ef74548C2Ce4F53Dc7585d2c1FE57aBec34dcb,Ethereum,Impersonation Scam
0x5c4D6c7b7F7EfEbF6208e5677f652EefF9983B7F,Ethereum,Impersonation Scam
0x0A78fa6Dab70385dD46fbDD20DA5d868EB43F904,Ethereum,Phishing Scam
0x938fdac116de11faf8e682e93dec3c849895e380,Ethereum,Phishing Scam
0x358ef89b4d37f16002cc4a853b321daeee423519,Ethereum,Phishing Scam
0xc001c1f78dF5F7f48f80845ba7A31b6764Ce02BE,Ethereum,Impersonation Scam
0x476CC47cAa32C7E6045feCCdb18389a5509723bd,Ethereum,Impersonation Scam
0x7D3D06EeEFdc2d789799866Fc0790317a86B0F48,Ethereum,Hack
0xdde66bf2a852ea1603686a0f858b45f8f0695d70,Ethereum,Phishing Scam
0x58d9f57967cf2d08afd51ec69998faad68dd876d,Ethereum,Phishing Scam
0x4DbC6e86BE8d10c8d8d6188114Cbb79AE4B09E7c,Ethereum,Phishing Scam
0xb7133b521a31470e635dfab8bd7e04ad8df23f08,Ethereum,Phishing Scam
0xD80ba8cebB537d767197F3E368A2f598f0899346,Ethereum,Fake Returns Scam
0x839baaca91cbcf6c1632c55e1ae031c6b270df19,Ethereum,Phishing Scam
0x492BbbF9be6B38FF5c406Eb94441c00928e37415,Ethereum,Impersonation Scam
0x714a91578624d76a209e9aa4af9a1f55d78f9190,Ethereum,Phishing Scam
0x83d259bc851484b29cc46553251cfec3d92b96e0,Ethereum,Phishing Scam
0x3F72B979DC53BedE7Fe26e2d70260d4af3B673A0,Ethereum,Phishing Scam
0x098B716B8Aaf21512996dC57EB0615e2383E2f96,Ethereum,Other
0xbf8924C6B1c3660fb1631EA5453D96e62793DDdA,Ethereum,NFT Airdrop Scam
0x01a4be054573b7bf1c8084ffe73138492a89e073,Ethereum,Phishing Scam
0xC3a7F7a6f5Db4b24D3aE3d982f878F02C2CA0E44,Ethereum,Pigbutchering Scam
0x1d3878ac859aEa6003Bbe56c2F4c585bC8F3549C,Ethereum,Phishing Scam
0x31C7BAefa42953916E433143F0e56FB43A699c7e,Ethereum,Phishing Scam
0x4d92AA805BFcdA76D43F7DfED6Dd1Eb846B4598D,Ethereum,Fake Project Scam
0x10ab9911442329990b0c6928b825b6b2F4216896,Ethereum,Phishing Scam
0xb9C45dc53e35c7b8acE520f6a5bE7776E9276dF1,Ethereum,NFT Airdrop Scam
0x73baf168d9f5fee3d845f33b3567fe916f730838,Ethereum,Phishing Scam
0x73328f4F21693C22ffB2009125F6E4906AF76aF8,Ethereum,Impersonation Scam
0x14b53c269cb3b27b142e480cc26c53b1e89cef39,Ethereum,Phishing Scam
0x298e3df4a37550b4ca6b3751c4c3ec8a5aaf7de9,Ethereum,Phishing Scam
0xdc057405a5dee9074635c0d3a991580b66a34d9c,Ethereum,Phishing Scam
0xd055610c2d5151adb3eaf994e08abe45dee936e0,Ethereum,Phishing Scam
0x2a1cbda9f24255ff3489561af72342871c06b7a3,Ethereum,Impersonation Scam
0xa1ca989871323ec1e0df234f8b81ee8389776eb8,Ethereum,Phishing Scam
0x14b7716c688875bcf54d5ff47cad4fca6b3834fa,Ethereum,Phishing Scam
0xa4d08225a0b49945020480a99410757efd2dae9b,Ethereum,Phishing Scam
0x0fe956d44a30d4f02128983897f1ed1fbc6e8233,Ethereum,Phishing Scam
0xe115fe30fa7443ce9848be579062343a02f6d646,Ethereum,Phishing Scam
0x3a76960a40c255911709801E53D979fA495c7A4b,Ethereum,Phishing Scam
0x33a8d735e415AC77Ef8f3C415cDBc361FB2ABf3F,Ethereum,Phishing Scam
0xb8d36015ddc669557d424121ce21ba1dcf7a0860,Ethereum,Phishing Scam
0x5b8c17f135f651e929aa4d7f41ba73a1630ca506,Ethereum,Phishing Scam
0xd26114cd6EE289AccF82350c8d8487fedB8A0C07,Ethereum,Hack
0x1c40D1a1cAc7C586b9509C565296F91c8441aF9f,Ethereum,Impersonation Scam
0x9959E2974A3478101dEFDAb9Bb2f3ca05725Ba3d,Ethereum,Phishing Scam
0x4e270c35bc167dfa0347cd8fcd4eb3b283599796,Ethereum,Phishing Scam
0x25bdc1faa3937e9cba5b2044ccb51edf737f9860,Ethereum,Phishing Scam
0x9C6C340272e14D6F421574C14c1EF71dc142D1ad,Ethereum,Other
0x68b540360914147bbf236e026286409669f7b59d,Ethereum,Phishing Scam
0xAe26f602Cd02cFA83f46f8eA90d6dCcCE5e208BA,Ethereum,Impersonation Scam
0x21d4E8Fc08cad9A269E66b5F81201a8EDc16c231,Ethereum,Impersonation Scam
0x2779554418f66834a811f2beabb0151474b9c67d,Ethereum,Phishing Scam
0x15dE230aD933A91854985f64074dcD0D6E990C14,Ethereum,Contract Exploit Scam
0xca8a414f170bc635f7bb21af7951922fa33a82b0,Ethereum,Phishing Scam
0xb393b077AA3FaA0A751f0b329E911Eb4F90336c3,Ethereum,Hack
0x556ad0b1b25ca2198b65feddbe79c0c176bd8233,Ethereum,Phishing Scam
0xcba658abf9c7b7fbc5f38bd103d46b40eae57e0e,Ethereum,Phishing Scam
0x1d6CADA7af0C86323C3be27E0719E9cFdccD2A7a,Ethereum,Phishing Scam
0x6168ad961bee3bc9b0ff31a2de3179f30708aac1,Ethereum,Phishing Scam
0x6015b087776cb91d438be1473c6a5e5853b77046,Ethereum,Phishing Scam
0x0AF16719353EddC122eAf834638406c499197860,Ethereum,Phishing Scam
0xef52a1f78571d3cd4be7865626733275b3d715ac,Ethereum,Phishing Scam
0xE552133Cc829A7F7e98e349763fAC7aB0F3828b0,Ethereum,Contract Exploit Scam
0x67b6C88A2020D19A3e3138969845a106ac5AC46D,Ethereum,Hack
0x1891bea92a16fa0a43970f31cb81a95fe3aa01be,Ethereum,Romance Scam
0xCc49d1f23F01DEcD4E18B6AAACccb038c9648E30,Ethereum,Phishing Scam
0x36c64E0489b1C07C2f73c60544938f8fA46eb4C3,Ethereum,Phishing Scam
0x8479baa958b97881537a8a0125b3748207acc3a9,Ethereum,Fake Returns Scam
0x6C89d394D223FC3ebb2ed2F199F32b92F327CFcD,Ethereum,Other
0x24f7ea54d9cdb021c0788caab3c1796aa8b2c161,Ethereum,Phishing Scam
0xb26180260067b50f8677f566b2889cd34633f5af,Ethereum,Phishing Scam
0xff71504cdc572feb7e776cd3a64fcf00cd3f65d8,Ethereum,Phishing Scam
0x7af1d63d4f97f82ef6c1957bc579e3be67b25470,Ethereum,Phishing Scam
0x9d9e3b1f8762d383b907428fe2982fe62a7a8022,Ethereum,Phishing Scam
0x1b894eFE9CA79bC139A68740a6B8018ABdF73F7E,Ethereum,Impersonation Scam
0x77AccE13A051CC95bb22b62d0848486ed783E557,Ethereum,Impersonation Scam
0xfd6ade3c2a97f2c8c4581b152197f6efaec41c25,Ethereum,Phishing Scam
0xC71610821ac6042E52Be9d7d76df4c425F30f41f,Ethereum,Impersonation Scam
0xc811e4cf9afb6721d4012107dab853005e160add,Ethereum,Phishing Scam
0xeb5d41bc689fccc9b5534c02b9fbb347420f7abe,Ethereum,Phishing Scam
0x4C5D49E946512dff8b09b6d82a96902fE10A68C1,Ethereum,Other
0x93574D7c405717D80520944Ee1Cb72D327B01dF5,Ethereum,Phishing Scam
0x490D29b8669823E12EB5F72d53c27ebE7f952Ab4,Ethereum,Phishing Scam
0xdAC17F958D2ee523a2206206994597C13D831ec7,Ethereum,Fake Returns Scam
0xf67C7F8F77154A2f09D1c8c1Db9cBb5e048AE02e,Ethereum,Impersonation Scam
0xfe6a7af33bc236df6e464d73f356c07af3fc71f3,Ethereum,Phishing Scam
0xf979F5D9126e4fCcdbd447C8BB3EF109bC5e525A,Ethereum,Phishing Scam
0x2D116A1d69e316B04Bc5AE4037e41a44ed8bb966,Ethereum,Fake Project Scam
0x401e72fbd9d8e23d7397583695ab9b4c247b762d,Ethereum,Phishing Scam
0xb37722e14fcfc78a56312a9a746c5474822002f2,Ethereum,Phishing Scam
0x17897C5c38362D8F620E70FEE0Adba109Af5DB2d,Ethereum,Impersonation Scam
0x1520d11074e265f4e6beff7c6ee844d346af8e46,Ethereum,Phishing Scam
0x55B775Ea2CA493c082F3e17A8433e4D220FBB8d8,Ethereum,Impersonation Scam
0x3cf5d4b5c8df4352fece25fc848a65a280928acb,Ethereum,Phishing Scam
0x1614F18Fc94f47967A3Fbe5FfcD46d4e7Da3D787,Ethereum,Impersonation Scam
0xd99aa567ddbd0adc13d32e95711aacedf383277a,Ethereum,Phishing Scam
0x7C14369F68d7812C105a597Beb13FF8dA64520c5,Ethereum,Impersonation Scam
0x433d46d0c76841ef7fe48aee4399801ada3cadda,Ethereum,Phishing Scam
0x2ed12fb3146cd2eac390ea73acc83f80d6020b03,Ethereum,Phishing Scam
0x01F1200a0b4AF5C2a9202dFAbF6781c3b85891CD,Ethereum,Fake Returns Scam
0x2c25484678beFfa8CE2bec715f830dbcF40Cfb35,Ethereum,Impersonation Scam
0xd26cd761f7474661ffb0ae0338a638a98e9bfadd,Ethereum,Phishing Scam
0x37f6e167a71996cc94D76F34591d597A805270FE,Ethereum,Impersonation Scam
0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,Ethereum,Phishing Scam
0x18BfF0b35d63B6e19775d3FBbB5a9fa9D7288A74,Ethereum,Impersonation Scam
0xd88aef3e2be164b486e7a6f85d9da56567802c70,Ethereum,Phishing Scam
0x46107411E40183B665617780B2f03947d24BC6A7,Ethereum,Other
0xe6F9307D3D6E0237528Cb81d42fB8600DAE4119D,Ethereum,Phishing Scam
0xbDe488B4a36AFCA07A4d330fa7Aee7bB8cFBff68,Ethereum,Phishing Scam
0x850b3dd91dd9fc74cebc323cea90e0874a7407c1,Ethereum,Blackmail Scam
0x84a6a08b31458B705268703464a2710dD56B33A1,Ethereum,Phishing Scam
0x19eee53faa2820b0d7c56cac3275231a2dc3ca9a,Ethereum,Phishing Scam
0xBC2f7c79a95FDD5C0946c358450bBC61466ec3fd,Ethereum,Phishing Scam
0x9D3F26979300Ec619D5E6ef46dFeB128f81Fa294,Ethereum,Impersonation Scam
0x67c175a56df8e393509d7b7da99085ce1b1600e7,Ethereum,Phishing Scam
0x387ba35be8c8cbf2f4d3ddb571cb80069bf100e2,Ethereum,Phishing Scam
0x02701809c14ad7062c71628c63d7851bc5f367ce,Ethereum,Phishing Scam
0xA51960dF18ca816B738A401AC310656fBA0d52EF,Ethereum,Impersonation Scam
0xF487d016B2EA5beBdeeA03fA12AdCAB51237bc25,Ethereum,Impersonation Scam
0xf665571fa425410413ff0e2e0a0bafce1bbeea92,Ethereum,Phishing Scam
0x5f5f525e6df97b60682d0455afae9f44e4ec7f8c,Ethereum,Phishing Scam
0xe6bfb31042d652f365a855a77cb1891bcd17e9cf,Ethereum,Phishing Scam
0x07141cC4cAf5E1FC6442BF90dD853d32a5e71cbD,Ethereum,Fake Returns Scam
0xaD0C88F3313ABbce2185597E87A15f764e948A46,Ethereum,Impersonation Scam
0x9c29046A4178d15aA7BE23e6b73Ef0f2E429A9a1,Ethereum,Impersonation Scam
0x67ed4c80fbe18715ca67b8d7d20bc20dbd4f1b69,Ethereum,Phishing Scam
0xc7b1c3c9c76c48e28e78c756a979f179450b4bea,Ethereum,Phishing Scam
0xDd52CE617cAF1b7C8cEaCC111DE2f1c54E20C1b0,Ethereum,Contract Exploit Scam
0x26f83beb9808a23A23DcA1a7Ed334578FC7337AA,Ethereum,Impersonation Scam
0x5c8f992a76fb8d86cf4e1bce73fbb4f400ce12f2,Ethereum,Phishing Scam
0x65b4bb8493d39538954f0985908d314690d8179b,Ethereum,Phishing Scam
0xc47629C287D9E2043F86Be5b98D41E6d3b36fF66,Ethereum,Fake Returns Scam
0xbe4f201ca79ad8961a35d0b96be2ff42445a7d8a,Ethereum,Phishing Scam
0xe3fbc874af2664d3fe07475c1409dbd28e9d5ebc,Ethereum,Phishing Scam
0x228df44f99c9fa9a311bcf43b02381bb2be9e83d,Ethereum,Phishing Scam
0xa2c7736dddf5cf870896c96e3017a78bc7bb6ef0,Ethereum,Phishing Scam
0xa6ca5bcfb45f45e9b3076b039c6bd485180452c2,Ethereum,Phishing Scam
0x1665bd914C07BE16293d08B114D790297B53D73D,Ethereum,Phishing Scam
0xB1b2cD41E0A2EabB84Ca0cd36cf16eb7d03Acd25,Ethereum,Impersonation Scam
0xfbd5bb5c11bc44ef9ba8717c5a6a9c7633f859da,Ethereum,Phishing Scam
0x4c10a462cd1e639da8a062ae8a33a23401120ab1,Ethereum,Phishing Scam
0x310a94f23bcc8b96df22fd6cdb007201ace388e2,Ethereum,Pigbutchering Scam
0xf880b70ce700297f70ffad94eebcbc7ead6b1b48,Ethereum,Phishing Scam
0xd635cb5d0fc7688ab4cde7b71276b6f0cb40f2af,Ethereum,Phishing Scam
0xB6517c0F5d7eFeD05E3d0104ebbd4d1d79A6b92c,Ethereum,Hack
0x6D5a8Ca1Eb1Ad2E4873B8Da3a3C2452635B3Da8A,Ethereum,Phishing Scam
0x0000e53a54a68E047B73CFfdeA45F44368a60000,Ethereum,Hack
0x754a7657092Fd2862338fF06ce02cFc389D49E21,Ethereum,Impersonation Scam
0x5AB5Ed6d05055B714d9D5F4Bb027C6835EA8aCFB,Ethereum,Phishing Scam
0x5b74047ebf61ff768da06ed6bdbe0d7ff3430b79,Ethereum,Blackmail Scam
0xab97d6a3174b8bf60d0f017c8453f543ea835d36,Ethereum,Hack
0x7031195936cfa10318c33fb6f52b6bfa95e338da,Ethereum,Phishing Scam
0x34278f6f40079eae344cbac61a764bcf85afc949,Ethereum,Phishing Scam
0x2EcDf3da9fa6c0B3e8456ad4866BFEbfc65f5bbb,Ethereum,Fake Returns Scam
0x35b62c8ab3c05ca5706c57cb8b79d79d7e23abbf,Ethereum,Phishing Scam
0x3aaca443818db8f23c3bae50f6c27bdeab470f80,Ethereum,Phishing Scam
0x753f2c5c2f6535aa568e77be1404d8510b4b9c02,Ethereum,Other
0x5f9172eceeac7bbac9dd6a8013bfa9a30f5e5628,Ethereum,Phishing Scam
0xccfd29158dfc8320cdd4b7ce7a3373805cfdda6e,Ethereum,Phishing Scam
0x40C8590f2D2F543689b42F9A1F1872CB7461Aa0d,Ethereum,Phishing Scam
0xf49b52FD890849860eC361b7395D2d230d81780b,Ethereum,Impersonation Scam
0x2bb72231EeD303cc91a462A1fA738b42B6a9ac6d,Ethereum,Contract Exploit Scam
0xf26e66e5b89f09087566b5df0007f3abd6c44fb0,Ethereum,Hack
0xEE4A42bCB8EFb34E4b8F620Fe148E5f07aA4E401,Ethereum,Impersonation Scam
0xb90d0cae4048b48ad9e31cd14f1c9849eae4d114,Ethereum,Phishing Scam
0x15C4659060bf1Ab40455005b385F0e84Cc9CAe00,Ethereum,Phishing Scam
0x000052E1EA28CC450009B26Dc00af66E78290000,Ethereum,NFT Airdrop Scam
0x6Cf8a2555cB185561D840BC6c924BF0450e9f18D,Ethereum,Impersonation Scam
0x0000000000590b74eb97457bf7b3ff6d63c6fde2,Ethereum,Hack
0x88593860ebce9733b475ce02957e57ea6cc45ac6,Ethereum,Phishing Scam
0x58F4BACcb411ACef70A5f6DD174Af7854fc48Fa9,Ethereum,Other
0x1133805de803d9af378941a09d22de9634bec3e0,Ethereum,Phishing Scam
0x345e3789538cfb1d5b030cfce8ca18532c871aab,Ethereum,Phishing Scam
0x05e18136F048d648eE73Dd5D269d590Ff2873C33,Ethereum,Phishing Scam
0xf522fe2f0e786c4206a6b4312f112dbc55bebe79,Ethereum,Phishing Scam
0x888487978cD9A71E049F1c81Dd27EE20D63C9Cd4,Ethereum,Phishing Scam
0x5e4dee8da432d5b2d73902f05f1c788cd0c5076a,Ethereum,Hack
0x27fDdd724FE2A47025444e2E5B02E30899c3B871,Ethereum,Impersonation Scam
0xf9a5236493d2abf24850f0d5b9b26f116a6de64b,Ethereum,Pigbutchering Scam
0x3cbd2e6143f057bd49ffb4c7058217a5900c35d3,Ethereum,Phishing Scam
0x894054782f62d4faa782f9f8a776ec806eff9cf7,Ethereum,Phishing Scam
0x2a61d3860e19cb557484cdf031e54f3a50a4bdb0,Ethereum,Phishing Scam
0x44073b0c378fa8def566209befe169866805b348,Ethereum,Phishing Scam
0x083cdb896fef79b2034579bf8f7bf2b2e723a736,Ethereum,Phishing Scam
0x691f35430b0B9e424495DAC1d16f1237362C2562,Ethereum,Impersonation Scam
0x5bb6aa761ee435480859124b3db6ecb03550f075,Ethereum,Impersonation Scam
0x3867ef780a3afcf1201ef4f2acc6a46e3bd1eb88,Ethereum,Phishing Scam
0x858646372CC42E1A627fcE94aa7A7033e7CF075A,Ethereum,Impersonation Scam
0x13369B4654Cb11D0D3b31AbFf0a2d74A78485aC6,Ethereum,Phishing Scam
0x8c3bd49ef2d468e80879eaa230538aef08a44175,Ethereum,Phishing Scam
0x3841eb6910fb442f82aaf50eba5da9b275619ee0,Ethereum,Phishing Scam
0x7bfc7cd03355959abf0269a7f7c027179b5a2ccc,Ethereum,Fake Returns Scam
0xCCa3791aD3D340aC1E507c83BdD445039427657b,Ethereum,Phishing Scam
0x08afea4eC3659A2e478F81fef2B784176a0B7D2F,Ethereum,Impersonation Scam
0xff30b32c7e7da16cc7cd100a54ecd77b103d1a1c,Ethereum,Phishing Scam
0x5e29fe8997059e766819055a2c10d2ea305ba92a,Ethereum,Phishing Scam
0x3c96184f122201522eb574E956527CF54685B565,Ethereum,Fake Returns Scam
0xcc1ce5c8763f3046de155926c39bebb0f9365995,Ethereum,Phishing Scam
0x010fe691f0e12248e71f6e8c96043fe334cfaa54,Ethereum,Phishing Scam
0xA5C4AC3e92067E823F34ECcaec3140cCB76BEEBd,Ethereum,Phishing Scam
0x35c631fF139aab62e7C82380a51B265625Cb078D,Ethereum,Other
0x81cc156b679cff3a5e6b8cb05642ea34d0fae051,Ethereum,Other
0x6fd99b85200fF44ab2c667532d4F7166ca0aa230,Ethereum,Phishing Scam
0x80b750e36eCA41f0d5B96aefA875de133725044E,Ethereum,Phishing Scam
0x98fec279d9c8d5207cd9432eca4c86068ab255e6,Ethereum,Phishing Scam
0x2274c0920c661b872742d4f5eca49a9281c459b6,Ethereum,Phishing Scam
0x419912d0694ca1deca51fe852a387c47c967d48d,Ethereum,Phishing Scam
0x8858297c69ed011c48feAa96F0c89349Ef389B67,Ethereum,Impersonation Scam
0xB9CEe6fa32eb4d0c8F30E3cd335b72461bD9126e,Ethereum,Impersonation Scam
0x86864eb95b4c3937c3c961730fa8f70b40906b68,Ethereum,Hack
0xc8bafbd9fdfa359794ee7c1de6b4f3cca0190274,Ethereum,Phishing Scam
